Date,Conductivity,Temperature,Turbidity,DO,pH,Chl
7/8/2019 9:19,733,22.8,53.84,6.48,8.05,8.65
7/8/2019 9:34,725,23,43.5,6.5,8.06,8.31
7/8/2019 9:49,726,23,45.22,6.41,8.06,8.59
7/8/2019 10:04,719,23,45.28,6.3,8.06,8.72
7/8/2019 10:19,718,23.1,44.03,6.29,8.07,8.9
7/8/2019 10:34,713,23.2,47.48,6.29,8.07,9.15
7/8/2019 10:49,706,23.4,46.82,6.31,8.08,9.11
7/8/2019 11:04,703,23.5,44.16,6.31,8.08,9.41
7/8/2019 11:19,701,23.6,41.17,6.36,8.09,9.22
7/8/2019 11:34,701,23.7,43.48,6.26,8.09,8.79
7/8/2019 11:49,707,23.2,41.48,6.08,8.06,9.16
7/8/2019 12:04,708,23.2,43.35,5.97,8.05,8.69
7/8/2019 12:19,708,23.5,48.25,6.08,8.07,9.32
7/8/2019 12:34,710,23.4,44.58,5.95,8.05,8.59
7/8/2019 12:49,715,23.6,42.68,6.24,8.06,10.03
7/8/2019 13:04,718,23.6,44.32,6.24,8.06,9.86
7/8/2019 13:19,721,23.6,44.86,6.23,8.05,9.19
7/8/2019 13:34,722,23.6,43.11,6.22,8.05,9.29
7/8/2019 13:49,724,23.6,45.15,6.19,8.05,9.27
7/8/2019 14:04,728,23.6,43.23,6.21,8.05,8.79
7/8/2019 14:19,730,23.6,45.69,6.2,8.04,9.53
7/8/2019 14:34,735,23.6,44.56,6.16,8.04,7.88
7/8/2019 14:49,734,23.6,43.45,6.16,8.04,8.24
7/8/2019 15:04,736,23.6,42.69,6.05,8.03,8.53
7/8/2019 15:19,740,23.6,45.14,6.22,8.03,8.27
7/8/2019 15:34,741,23.7,43.9,6.25,8.04,7.88
7/8/2019 15:49,742,23.7,,6.21,8.03,8.06
7/8/2019 16:04,743,23.7,42.26,6.28,8.03,8.2
7/8/2019 16:19,744,23.7,41.75,6.2,8.03,7.92
7/8/2019 16:34,746,23.7,43.77,6.29,8.03,7.81
7/8/2019 16:49,747,23.7,41.58,6.38,8.04,8.22
7/8/2019 17:04,747,23.8,44.77,6.25,8.03,7.86
7/8/2019 17:19,749,23.7,44.81,6.35,8.03,8.33
7/8/2019 17:34,750,23.7,47.08,6.26,8.03,8.47
7/8/2019 17:49,752,23.6,44.25,6.5,8.04,8.09
7/8/2019 18:04,753,23.6,41.93,6.43,8.04,8.21
7/8/2019 18:19,755,23.5,42.78,6.57,8.05,8.29
7/8/2019 18:34,757,23.5,41.26,6.71,8.05,9.09
7/8/2019 18:49,758,23.5,39.82,6.67,8.05,8.36
7/8/2019 19:04,758,23.4,39.4,6.74,8.05,8.9
7/8/2019 19:19,759,23.4,39.07,6.73,8.05,9.06
7/8/2019 19:34,762,23.4,40.06,6.8,8.06,8.78
7/8/2019 19:49,762,23.3,39.93,6.71,8.06,8.91
7/8/2019 20:04,763,23.3,40.1,6.7,8.06,9.35
7/8/2019 20:19,763,23.3,38.59,6.7,8.06,9.16
7/8/2019 20:34,764,23.3,39.69,6.71,8.06,9.81
7/8/2019 20:49,765,23.3,37.18,6.62,8.06,9.29
7/8/2019 21:04,766,23.2,39.31,6.55,8.06,8.93
7/8/2019 21:19,767,23.2,36.75,6.46,8.05,9.12
7/8/2019 21:34,767,23.2,37.02,6.44,8.05,9.1
7/8/2019 21:49,768,23.2,38.95,6.31,8.05,8.65
7/8/2019 22:04,767,23.2,36.38,6.33,8.05,8.27
7/8/2019 22:19,767,23.1,38.9,6.39,8.05,8.46
7/8/2019 22:34,767,23.1,37.75,6.46,8.06,8.88
7/8/2019 22:49,765,23.1,40.63,6.58,8.06,9.95
7/8/2019 23:04,762,23,38.31,6.7,8.06,9.53
7/8/2019 23:19,759,23,41.13,6.68,8.06,9.68
7/8/2019 23:34,756,22.9,42,6.6,8.06,9.26
7/8/2019 23:49,752,22.9,40.88,6.51,8.06,9.2
7/9/2019 0:04,750,22.9,43.44,6.46,8.06,9.06
7/9/2019 0:19,746,22.9,43.37,6.44,8.06,9.09
7/9/2019 0:34,743,22.9,45.91,6.41,8.06,9.46
7/9/2019 0:49,738,22.9,45.01,6.42,8.07,9.93
7/9/2019 1:04,733,23,43.57,6.42,8.08,9.79
7/9/2019 1:19,731,23,42.83,6.36,8.08,8.83
7/9/2019 1:34,731,23,39.41,6.21,8.07,8.39
7/9/2019 1:49,730,23,39.37,6.29,8.07,8.82
7/9/2019 2:04,731,23,43.31,6.32,8.07,9.94
7/9/2019 2:19,734,22.9,43.74,6.31,8.07,9.72
7/9/2019 2:34,741,22.8,42.46,6.32,8.06,8.99
7/9/2019 2:49,743,22.7,42.84,6.29,8.06,8.78
7/9/2019 3:04,744,22.7,42.77,6.28,8.05,8.89
7/9/2019 3:19,745,22.6,44.02,6.27,8.05,8.71
7/9/2019 3:34,747,22.6,42.3,6.27,8.05,8.67
7/9/2019 3:49,748,22.6,41.71,6.26,8.05,8.29
7/9/2019 4:04,749,22.5,42.91,6.2,8.05,7.77
7/9/2019 4:19,751,22.5,44.22,6.28,8.05,7.87
7/9/2019 4:34,753,22.4,47.51,6.3,8.05,7.8
7/9/2019 4:49,755,22.4,44.63,6.38,8.05,8.21
7/9/2019 5:04,756,22.4,42.99,6.23,8.04,7.34
7/9/2019 5:19,757,22.3,43.67,6.29,8.04,7.86
7/9/2019 5:34,758,22.3,44.36,6.35,8.04,8.92
7/9/2019 5:49,761,22.3,46.38,6.43,8.04,8.36
7/9/2019 6:04,762,22.3,45.3,6.34,8.04,7.7
7/9/2019 6:19,763,22.3,43.8,6.35,8.03,7.66
7/9/2019 6:34,764,22.3,43.93,6.39,8.03,7.67
7/9/2019 6:49,766,22.2,44.5,6.38,8.03,7.14
7/9/2019 7:04,767,22.2,42.95,6.26,8.02,7.84
7/9/2019 7:19,768,22.2,45.63,6.29,8.02,8.19
7/9/2019 7:34,768,22.2,45.15,6.34,8.03,8.29
7/9/2019 7:49,769,22.2,46.56,6.29,8.02,8.05
7/9/2019 8:04,770,22.2,42.99,6.33,8.03,7.11
7/9/2019 8:19,772,22.2,43.24,6.39,8.03,8.32
7/9/2019 8:34,774,22.3,43.44,6.5,8.04,8.6
7/9/2019 8:49,775,22.4,42.75,6.43,8.04,7.53
7/9/2019 9:04,776,22.4,39.41,6.42,8.03,7.46
7/9/2019 9:19,776,22.4,39.5,6.36,8.03,7.55
7/9/2019 9:34,776,22.3,43.27,6.18,8.03,8.15
7/9/2019 9:49,778,22.3,44.2,6.14,8.02,7.93
7/9/2019 10:04,778,22.3,41.29,6.1,8.02,7.72
7/9/2019 10:19,778,22.3,39.29,5.91,8.01,6.91
7/9/2019 10:34,778,22.3,41.46,5.83,8.01,7.03
7/9/2019 10:49,778,22.3,43.41,5.97,8.02,7.35
7/9/2019 11:04,779,22.3,39.34,5.86,8.01,7.06
7/9/2019 11:19,776,22.9,37.45,6.32,8.03,8.14
7/9/2019 11:34,776,23,41.07,6.35,8.05,8.56
7/9/2019 11:49,778,22.8,41.4,6.09,8.03,7.77
7/9/2019 12:04,778,22.7,40.12,5.97,8.03,7.82
7/9/2019 12:19,779,22.7,36.65,5.97,8.03,7.59
7/9/2019 12:34,775,23,37.19,6.29,8.04,8.67
7/9/2019 12:49,773,23.2,35.18,6.54,8.06,9.58
7/9/2019 13:04,771,23.7,33.29,6.75,8.07,9.43
7/9/2019 13:19,774,23.4,39.36,6.32,8.04,8.67
7/9/2019 13:34,773,23.5,37.81,6.14,8.04,7.32
7/9/2019 13:49,776,23.2,35.36,6.07,8.03,8.19
7/9/2019 14:04,779,23.1,35.84,5.92,8.02,8.45
7/9/2019 14:19,781,23.1,36.29,5.71,8.01,7.26
7/9/2019 14:34,782,23.1,33.94,5.58,8.01,7.01
7/9/2019 14:49,784,23,35.12,5.44,8,6.84
7/9/2019 15:04,784,23,36.72,5.36,8,6.92
7/9/2019 15:19,785,23,37.1,5.24,8,6.72
7/9/2019 15:34,786,23.1,34.02,5.31,8,6.57
7/9/2019 15:49,784,23.4,34.66,5.37,8.01,6.91
7/9/2019 16:04,787,23.2,38.6,5.36,8,7.67
7/9/2019 16:19,787,23.6,36.47,6.23,8.05,10.01
7/9/2019 16:34,788,23.6,34.65,6.42,8.06,10.48
7/9/2019 16:49,788,23.6,36.4,6.44,8.06,10.05
7/9/2019 17:04,791,23.3,35.75,6.36,8.05,9.71
7/9/2019 17:19,792,23.2,37.37,6.24,8.04,9.32
7/9/2019 17:34,793,23.1,37.48,6.23,8.04,8.05
7/9/2019 17:49,792,23.1,41.97,6.27,8.04,9.61
7/9/2019 18:04,793,23,37.38,6.2,8.04,8.96
7/9/2019 18:19,794,23,48.48,6.13,8.04,8.63
7/9/2019 18:34,794,22.9,39.85,6.16,8.03,8.1
7/9/2019 18:49,795,22.8,39.57,6.19,8.04,8.45
7/9/2019 19:04,795,22.8,37.95,6.22,8.04,8.09
7/9/2019 19:19,796,22.8,38.21,6.38,8.04,9.08
7/9/2019 19:34,797,22.7,34.67,6.47,8.05,8.67
7/9/2019 19:49,797,22.7,33.88,6.6,8.05,8.44
7/9/2019 20:04,798,22.7,33.67,6.61,8.06,8.94
7/9/2019 20:19,798,22.7,34.3,6.64,8.06,8.81
7/9/2019 20:34,799,22.7,35.7,6.62,8.06,9.3
7/9/2019 20:49,799,22.7,33.74,6.6,8.06,8.76
7/9/2019 21:04,800,22.7,33.06,6.6,8.06,8.49
7/9/2019 21:19,800,22.7,33.1,6.54,8.07,9.04
7/9/2019 21:34,801,22.7,34.37,6.52,8.06,8.17
7/9/2019 21:49,801,22.7,33.09,6.44,8.06,8.52
7/9/2019 22:04,801,22.7,33.77,6.44,8.06,8.17
7/9/2019 22:19,801,22.7,32.09,6.38,8.06,7.79
7/9/2019 22:34,801,22.7,33.75,6.41,8.06,8.66
7/9/2019 22:49,800,22.6,34.8,6.58,8.07,8.59
7/9/2019 23:04,798,22.6,37.18,6.58,8.06,8.47
7/9/2019 23:19,794,22.5,37.71,6.56,8.07,9.79
7/9/2019 23:34,791,22.6,33.71,6.57,8.08,9.57
7/9/2019 23:49,789,22.6,41.3,6.53,8.08,10.03
7/10/2019 0:04,788,22.7,37.14,6.49,8.08,9.98
7/10/2019 0:19,786,22.8,38.47,6.48,8.08,10.26
7/10/2019 0:34,782,22.9,42.23,6.53,8.09,10.11
7/10/2019 0:49,777,22.9,37.84,6.56,8.09,10.84
7/10/2019 1:04,773,23,40.73,6.57,8.1,11.14
7/10/2019 1:19,768,23.1,41.26,6.56,8.09,11.32
7/10/2019 1:34,765,23.1,40.1,6.57,8.1,11.55
7/10/2019 1:49,761,23.1,41.67,6.54,8.09,11.52
7/10/2019 2:04,760,23.1,42.23,6.5,8.09,11.38
7/10/2019 2:19,759,23,37.97,6.47,8.08,10
7/10/2019 2:34,759,23,37.01,6.36,8.08,9.79
7/10/2019 2:49,759,23,36.12,6.42,8.08,10.34
7/10/2019 3:04,759,23,38.84,6.41,8.08,9.86
7/10/2019 3:19,760,22.9,38.78,6.42,8.08,9.82
7/10/2019 3:34,761,22.9,36.8,6.47,8.09,10.77
7/10/2019 3:49,764,22.9,39.61,6.41,8.08,10.08
7/10/2019 4:04,765,22.9,39.89,6.3,8.08,9.34
7/10/2019 4:19,766,22.8,39.48,6.35,8.08,9.72
7/10/2019 4:34,767,22.8,42.81,6.28,8.08,9.93
7/10/2019 4:49,768,22.8,41.5,6.26,8.07,9.4
7/10/2019 5:04,770,22.7,43.67,6.26,8.07,9.66
7/10/2019 5:19,771,22.7,46.16,6.29,8.07,10.03
7/10/2019 5:34,774,22.6,44.21,6.33,8.07,10.05
7/10/2019 5:49,774,22.6,46.34,6.27,8.07,10.46
7/10/2019 6:04,775,22.6,43.36,6.27,8.07,9.66
7/10/2019 6:19,777,22.5,42.45,6.35,8.07,10.02
7/10/2019 6:34,779,22.5,44.73,6.42,8.06,8.65
7/10/2019 6:49,779,22.5,41.07,6.35,8.06,8.43
7/10/2019 7:04,781,22.4,43.29,6.45,8.06,8
7/10/2019 7:19,782,22.4,48.59,6.39,8.06,8.63
7/10/2019 7:34,783,22.4,44.19,6.5,8.06,8.53
7/10/2019 7:49,784,22.3,43.31,6.44,8.06,8.27
7/10/2019 8:04,784,22.3,43.79,6.4,8.05,8.1
7/10/2019 8:19,786,22.3,46.95,6.47,8.05,8.87
7/10/2019 8:34,788,22.4,44.33,6.69,8.06,7.97
7/10/2019 8:49,788,22.4,44.97,6.59,8.05,8.66
7/10/2019 9:04,789,22.4,45.32,6.42,8.05,7.96
7/10/2019 9:19,790,22.6,41.46,6.76,8.06,7.42
7/10/2019 9:34,791,22.5,42.92,6.47,8.05,7.62
7/10/2019 9:49,790,22.5,41.31,6.31,8.04,7.61
7/10/2019 10:04,790,22.5,43.32,6.24,8.03,7.3
7/10/2019 10:19,790,22.5,43.6,6.34,8.04,7.04
7/10/2019 10:34,791,22.4,42.07,6.22,8.03,6.96
7/10/2019 10:49,792,22.5,41.36,6.05,8.02,6.81
7/10/2019 11:04,792,22.5,41.38,6.11,8.03,6.96
7/10/2019 11:19,793,22.5,40.1,6.16,8.03,6.93
7/10/2019 11:34,794,22.5,40.94,5.99,8.02,7.11
7/10/2019 11:49,793,22.5,37.39,5.96,8.02,6.34
7/10/2019 12:04,794,22.6,39.38,5.83,8.01,6.67
7/10/2019 12:19,794,22.6,38.69,5.97,8.02,6.69
7/10/2019 12:34,795,22.6,38.43,6.09,8.03,7.06
7/10/2019 12:49,796,22.6,39.73,6.05,8.03,7.19
7/10/2019 13:04,797,22.6,38.8,5.91,8.02,7.19
7/10/2019 13:19,797,22.6,37.78,5.86,8.02,7.94
7/10/2019 13:34,791,23.4,37.85,6.24,8.07,8.17
7/10/2019 13:49,789,23.9,36.39,6.58,8.08,10.65
7/10/2019 14:04,786,24.1,34.53,6.82,8.09,9.61
7/10/2019 14:19,779,24.6,36.93,7.16,8.12,12.95
7/10/2019 14:34,776,25.1,34.75,7.43,8.14,14.39
7/10/2019 14:49,780,25.4,38.17,7.49,8.14,15.16
7/10/2019 15:04,781,24.9,39.14,6.94,8.1,10.16
7/10/2019 15:19,782,24.8,35.69,6.7,8.08,10.17
7/10/2019 15:34,787,24.5,32.9,6.65,8.08,9.75
7/10/2019 15:49,789,24.4,36.66,6.18,8.04,9.3
7/10/2019 16:04,787,24.6,34.05,6.4,8.07,9.22
7/10/2019 16:19,786,24.7,32.98,6.46,8.07,9.02
7/10/2019 16:34,787,24.6,32.57,6.29,8.06,9.29
7/10/2019 16:49,788,24.8,31.91,6.31,8.07,9.65
7/10/2019 17:04,785,25.2,34.25,6.95,8.09,13
7/10/2019 17:19,784,25.3,31.84,7.07,8.12,12.09
7/10/2019 17:34,786,25.2,41.25,7.14,8.13,14.4
7/10/2019 17:49,787,25.2,36.74,6.59,8.1,10.8
7/10/2019 18:04,788,25,36.54,6.35,8.07,9.68
7/10/2019 18:19,787,25.1,33.84,6.93,8.12,12.56
7/10/2019 18:34,788,25,51.37,6.64,8.1,11.12
7/10/2019 18:49,790,24.8,33.51,6.47,8.08,10.78
7/10/2019 19:04,792,24.6,34.38,6.25,8.07,10.33
7/10/2019 19:19,792,24.6,35.93,6.45,8.09,11.97
7/10/2019 19:34,792,24.4,40.83,6.6,8.09,12.54
7/10/2019 19:49,793,24.3,35.69,6.6,8.09,12.93
7/10/2019 20:04,794,24.2,35.25,6.41,8.08,11.94
7/10/2019 20:19,795,24.1,34.8,6.37,8.07,11.7
7/10/2019 20:34,793,24.2,36.2,6.41,8.09,11.19
7/10/2019 20:49,793,24.1,34.65,6.48,8.09,11.86
7/10/2019 21:04,792,24.1,34.81,6.58,8.09,11.93
7/10/2019 21:19,792,24,29.1,6.73,8.11,11.76
7/10/2019 21:34,791,24,33.44,6.55,8.09,13.23
7/10/2019 21:49,797,23.7,35.67,6.2,8.07,9.98
7/10/2019 22:04,798,23.6,39.32,6.04,8.06,10.42
7/10/2019 22:19,796,23.7,33.22,6.45,8.09,10.73
7/10/2019 22:34,801,23.4,36.68,5.95,8.04,8.61
7/10/2019 22:49,800,23.4,44.91,6.21,8.07,9.86
7/10/2019 23:04,790,23.8,35.46,6.94,8.14,14.43
7/10/2019 23:19,785,24,33.39,6.99,8.14,15.11
7/10/2019 23:34,786,23.9,32.4,6.83,8.12,14.19
7/10/2019 23:49,787,23.8,34.69,6.73,8.11,14.08
7/11/2019 0:04,786,23.9,33.6,6.7,8.11,14.29
7/11/2019 0:19,783,23.9,34.4,6.78,8.12,14.3
7/11/2019 0:34,780,24,34.16,6.84,8.12,14.95
7/11/2019 0:49,779,24,39.58,6.76,8.12,14.83
7/11/2019 1:04,776,23.9,37.95,6.77,8.12,14.25
7/11/2019 1:19,776,23.8,38.32,6.66,8.1,14
7/11/2019 1:34,776,23.6,40.86,6.52,8.09,13.85
7/11/2019 1:49,775,23.5,43.33,6.42,8.08,13.09
7/11/2019 2:04,773,23.5,41.69,6.34,8.08,13.64
7/11/2019 2:19,774,23.5,40.05,6.3,8.08,14
7/11/2019 2:34,776,23.5,39.91,6.32,8.09,13.92
7/11/2019 2:49,779,23.6,36.08,6.3,8.09,15.11
7/11/2019 3:04,780,23.6,38,6.29,8.09,15.17
7/11/2019 3:19,781,23.7,40.69,6.16,8.08,16.17
7/11/2019 3:34,782,23.7,36.59,6.05,8.08,13.83
7/11/2019 3:49,783,23.6,32.74,6.16,8.08,13.57
7/11/2019 4:04,782,23.6,34.03,6.17,8.09,15.14
7/11/2019 4:19,782,23.6,33.91,6.08,8.08,14.83
7/11/2019 4:34,782,23.5,33.65,6.09,8.09,13.99
7/11/2019 4:49,780,23.5,39.56,6.07,8.08,13.46
7/11/2019 5:04,778,23.4,37.02,6.08,8.08,12.8
7/11/2019 5:19,777,23.4,40.6,6,8.07,13.18
7/11/2019 5:34,777,23.3,51.36,5.98,8.07,13.13
7/11/2019 5:49,776,23.3,44.81,5.98,8.07,12.24
7/11/2019 6:04,777,23.3,38.36,5.95,8.07,12.23
7/11/2019 6:19,776,23.3,38.66,5.86,8.06,11.84
7/11/2019 6:34,776,23.2,36.88,5.97,8.07,11.26
7/11/2019 6:49,775,23.2,37.69,6.11,8.07,12.06
7/11/2019 7:04,775,23.2,36.14,6.09,8.07,10.23
7/11/2019 7:19,775,23.1,38.18,6.01,8.07,9.89
7/11/2019 7:34,775,23.2,38.51,6.15,8.07,11.01
7/11/2019 7:49,775,23.2,38.51,6.21,8.07,11.31
7/11/2019 8:04,775,23.2,42.92,6.45,8.08,11.58
7/11/2019 8:19,775,23.2,40.28,6.38,8.07,11.45
7/11/2019 8:34,776,23.3,41.04,6.52,8.08,10.95
7/11/2019 8:49,775,23.4,40.32,6.61,8.08,10.53
7/11/2019 9:04,776,23.4,39.13,6.47,8.07,9.51
7/11/2019 9:19,776,23.5,37.68,6.35,8.06,9.04
7/11/2019 9:34,776,23.7,37.92,6.71,8.09,9.84
7/11/2019 9:49,776,23.9,37.02,6.68,8.08,9.01
7/11/2019 10:04,777,23.6,44.51,6.22,8.06,9.45
7/11/2019 10:19,777,23.6,39.59,6.22,8.05,9.33
7/11/2019 10:34,777,23.6,41.96,6.21,8.05,9.35
7/11/2019 10:49,777,23.6,40.41,6.19,8.05,8.43
7/11/2019 11:04,777,23.6,39,6.2,8.04,8.04
7/11/2019 11:19,777,23.7,46.76,5.77,8.02,8.93
7/11/2019 11:34,778,23.8,,6.36,8.06,9.42
7/11/2019 11:49,778,23.8,40.51,5.93,8.03,8.61
7/11/2019 12:04,778,23.7,38.46,6.06,8.04,9.25
7/11/2019 12:19,778,23.8,38.39,6.58,8.07,10.22
7/11/2019 12:34,778,23.8,37.44,6.44,8.06,10.97
7/11/2019 12:49,778,23.9,38.61,6.34,8.05,9.46
7/11/2019 13:04,779,23.9,39.92,6.47,8.07,11.38
7/11/2019 13:19,779,24,37.2,6.22,8.05,9.67
7/11/2019 13:34,780,24.1,38.89,6.05,8.05,9.04
7/11/2019 13:49,780,24.1,39.63,6.09,8.05,9.12
7/11/2019 14:04,779,24.5,34.34,6.6,8.08,11.75
7/11/2019 14:19,781,24.5,36.52,6.36,8.07,10.24
7/11/2019 14:34,785,24.4,38.41,6.2,8.05,16.42
7/11/2019 14:49,788,24.7,36.19,6.53,8.09,19.81
7/11/2019 15:04,783,24.6,37.8,6.65,8.09,12.47
7/11/2019 15:19,786,24.8,36.88,6.69,8.1,12.08
7/11/2019 15:34,784,25.9,32.83,7.54,8.16,16.91
7/11/2019 15:49,782,26.6,29.42,8.21,8.2,16.77
7/11/2019 16:04,783,26.6,31.07,8.17,8.2,19.84
7/11/2019 16:19,782,27.1,32.83,8.74,8.23,22.1
7/11/2019 16:34,782,27,30.93,8.73,8.23,23.51
7/11/2019 16:49,782,27.1,27.1,8.85,8.24,25.16
7/11/2019 17:04,783,27.1,30,8.55,8.22,19.37
7/11/2019 17:19,784,26.8,43.62,7.87,8.18,15.52
7/11/2019 17:34,784,26.7,30.26,8.05,8.19,17.62
7/11/2019 17:49,784,26.5,29.68,7.46,8.15,14.45
7/11/2019 18:04,785,26.6,29.54,7.26,8.15,16.41
7/11/2019 18:19,784,26.7,29.11,8.14,8.21,21.56
7/11/2019 18:34,784,26.4,28.73,7.68,8.17,21.36
7/11/2019 18:49,784,26.2,32.22,7.49,8.16,19.68
7/11/2019 19:04,785,26.3,32.08,7.72,8.17,18.98
7/11/2019 19:19,785,26.1,30.03,7.54,8.17,17.46
7/11/2019 19:34,785,26,30.44,7.5,8.17,17.11
7/11/2019 19:49,786,25.9,30.64,7.3,8.15,19.46
7/11/2019 20:04,786,25.8,32.89,7.25,8.15,15.09
7/11/2019 20:19,786,25.6,32.62,7.05,8.14,16.18
7/11/2019 20:34,787,25.5,45.65,6.77,8.11,14.21
7/11/2019 20:49,787,25.4,34.85,6.87,8.13,17.58
7/11/2019 21:04,786,25.5,33.26,7.14,8.14,16.82
7/11/2019 21:19,786,25.4,38.08,6.89,8.14,16.14
7/11/2019 21:34,786,25.3,44.21,6.93,8.13,14.74
7/11/2019 21:49,787,25.2,40.01,6.87,8.13,14.73
7/11/2019 22:04,787,25.1,33.9,6.77,8.13,14.68
7/11/2019 22:19,787,25.1,31.15,6.74,8.13,15.12
7/11/2019 22:34,786,25.2,31.02,7.01,8.14,15.57
7/11/2019 22:49,789,24.8,35.49,6.25,8.08,11.7
7/11/2019 23:04,785,24.6,38.07,6.31,8.08,12.5
7/11/2019 23:19,786,24.5,34.54,6.55,8.14,15.32
7/11/2019 23:34,777,25.2,52.84,7.55,8.2,20.44
7/11/2019 23:49,773,25.1,30.77,7.52,8.19,19.54
7/12/2019 0:04,775,25,35.23,7.28,8.17,18.81
7/12/2019 0:19,774,25,31.96,7.14,8.15,17.83
7/12/2019 0:34,773,24.9,34.31,6.96,8.14,17.22
7/12/2019 0:49,771,24.8,35.16,6.8,8.13,16.88
7/12/2019 1:04,771,24.7,35.08,6.83,8.13,17.33
7/12/2019 1:19,774,24.5,38.33,6.91,8.14,17.07
7/12/2019 1:34,775,24.3,42.5,6.72,8.13,16.59
7/12/2019 1:49,774,24.1,41.38,6.48,8.11,15.66
7/12/2019 2:04,773,24,40.99,6.18,8.09,14.82
7/12/2019 2:19,773,23.9,40.94,5.98,8.08,13.76
7/12/2019 2:34,767,23.9,39.79,5.82,8.07,13.88
7/12/2019 2:49,766,23.9,39.96,5.76,8.07,13.86
7/12/2019 3:04,769,24,36.29,5.68,8.07,15.01
7/12/2019 3:19,770,24.1,38.96,5.65,8.07,16.06
7/12/2019 3:34,771,24.2,36.49,5.61,8.06,16.99
7/12/2019 3:49,773,24.3,36.7,5.61,8.06,17.43
7/12/2019 4:04,774,24.4,35.05,5.6,8.06,16.7
7/12/2019 4:19,773,24.4,32.11,5.53,8.06,16.68
7/12/2019 4:34,773,24.4,35.01,5.19,8.05,15.02
7/12/2019 4:49,775,24.3,31.06,5.43,8.05,16.41
7/12/2019 5:04,774,24.3,31.69,5.42,8.06,15.19
7/12/2019 5:19,773,24.2,34.29,5.35,8.05,15.65
7/12/2019 5:34,773,24.2,32.77,5.35,8.05,15.74
7/12/2019 5:49,773,24,34.64,5.38,8.04,15.34
7/12/2019 6:04,772,24,35.01,5.31,8.04,15.05
7/12/2019 6:19,772,23.9,34.6,5.3,8.05,13.73
7/12/2019 6:34,771,23.9,37.46,5.29,8.05,14.64
7/12/2019 6:49,771,23.8,35.72,5.28,8.04,13.27
7/12/2019 7:04,771,23.8,34.63,5.27,8.04,13.38
7/12/2019 7:19,771,23.8,35.45,5.08,8.04,11.76
7/12/2019 7:34,770,23.8,37.41,5.33,8.04,11.3
7/12/2019 7:49,771,23.8,36.96,5.27,8.04,11
7/12/2019 8:04,773,23.8,35.22,5.47,8.05,11.11
7/12/2019 8:19,771,23.7,36.61,5.39,8.04,12.95
7/12/2019 8:34,769,23.8,38.34,5.69,8.05,11.93
7/12/2019 8:49,769,23.8,35.59,5.67,8.05,9.95
7/12/2019 9:04,770,23.9,38.11,5.81,8.06,11.68
7/12/2019 9:19,770,23.9,39.98,5.89,8.06,12.21
7/12/2019 9:34,771,24,38.59,5.81,8.05,10.97
7/12/2019 9:49,771,24.1,38.74,6.02,8.06,9.77
7/12/2019 10:04,771,24,38.94,5.7,8.04,9.47
7/12/2019 10:19,773,24,41.89,5.89,8.05,10.01
7/12/2019 10:34,772,24.1,57.01,5.27,8.01,8.7
7/12/2019 10:49,772,24.2,60.97,5.52,8.03,9.46
7/12/2019 11:04,772,24.2,40.64,5.07,8.01,8.3
7/12/2019 11:19,772,24.2,38.33,5.43,8.02,8.94
7/12/2019 11:34,773,24.3,62.06,5.85,8.05,11.02
7/12/2019 11:49,771,24.3,50.27,6.05,8.06,10.43
7/12/2019 12:04,770,24.4,37.62,6.37,8.07,12.54
7/12/2019 12:19,771,24.5,36.3,6.5,8.08,11.39
7/12/2019 12:34,772,24.4,36.42,6.58,8.08,12.66
7/12/2019 12:49,772,24.5,36.2,6.42,8.07,10.73
7/12/2019 13:04,772,24.5,36.39,6.45,8.07,11.63
7/12/2019 13:19,773,24.6,35.86,6.46,8.08,12.02
7/12/2019 13:34,775,24.6,36.02,6.39,8.07,11.71
7/12/2019 13:49,773,24.7,38.66,6.27,8.06,12.37
7/12/2019 14:04,774,24.8,33.54,6.43,8.07,11.7
7/12/2019 14:19,773,24.9,,6.02,8.05,10.88
7/12/2019 14:34,773,25,32.07,5.86,8.05,10.14
7/12/2019 14:49,774,24.9,33.86,5.72,8.04,9.78
7/12/2019 15:04,773,25,32.39,6.15,8.06,10.45
7/12/2019 15:19,775,24.9,32.74,5.87,8.05,11.91
7/12/2019 15:34,771,24.6,33.15,6.27,8.07,11.42
7/12/2019 15:49,773,24.6,36.62,6.18,8.06,12.86
7/12/2019 16:04,773,24.6,34.35,6.01,8.06,10.99
7/12/2019 16:19,771,26.7,30.01,7.94,8.2,22
7/12/2019 16:34,774,25.1,31.63,6.26,8.08,12.23
7/12/2019 16:49,777,25.8,28.41,6.57,8.09,18.2
7/12/2019 17:04,769,27.1,29.14,7.92,8.2,24.33
7/12/2019 17:19,771,26.6,29,7.67,8.17,20.81
7/12/2019 17:34,770,27.5,26.99,8.55,8.22,22.41
7/12/2019 17:49,773,27.5,27.14,8.46,8.22,21.42
7/12/2019 18:04,773,27.6,27.37,8.52,8.22,24.43
7/12/2019 18:19,771,27.7,25.2,8.89,8.24,30.93
7/12/2019 18:34,773,27.4,26.72,8.31,8.21,23.03
7/12/2019 18:49,773,27.4,28.4,7.92,8.19,16.51
7/12/2019 19:04,774,27.1,34.93,7.39,8.16,15.48
7/12/2019 19:19,774,27.1,32.58,7.08,8.14,15.06
7/12/2019 19:34,774,27,32.65,6.92,8.13,14.24
7/12/2019 19:49,773,26.9,27.87,7.04,8.14,15.03
