Date,Conductivity,Temperature,Turbidity,DO,pH,Chl
7/11/2019 20:15,793,26.9,54.12,9.19,8.37,41.26
7/11/2019 20:30,794,26.7,57.65,9.01,8.36,40.34
7/11/2019 20:45,795,26.6,51.38,8.84,8.35,37.82
7/11/2019 21:00,796,26.4,57.48,8.7,8.34,37.06
7/11/2019 21:15,797,26.3,54.92,8.57,8.33,35.55
7/11/2019 21:30,797,26.2,58.39,8.45,8.32,35.29
7/11/2019 21:45,797,26,57.79,8.35,8.32,33.19
7/11/2019 22:00,797,25.9,61.25,8.25,8.31,31.65
7/11/2019 22:15,797,25.8,57.98,8.19,8.31,33.51
7/11/2019 22:30,797,25.7,61.5,8.13,8.31,32.72
7/11/2019 22:45,797,25.6,60.32,8.07,8.3,32.52
7/11/2019 23:00,796,25.5,63.24,8.01,8.3,32.4
7/11/2019 23:15,796,25.4,66.03,7.94,8.29,32.78
7/11/2019 23:30,796,25.3,65.15,7.9,8.29,31.78
7/11/2019 23:45,795,25.2,64.67,7.83,8.28,32.11
7/12/2019 0:00,794,25.2,69.71,7.76,8.28,37.53
7/12/2019 0:15,794,25.1,63.43,7.69,8.27,31.17
7/12/2019 0:30,792,25,63.66,7.62,8.26,31.07
7/12/2019 0:45,791,25,65.84,7.55,8.26,33.32
7/12/2019 1:00,790,24.9,66.87,7.49,8.25,28.97
7/12/2019 1:15,788,24.8,64.83,7.41,8.24,34.47
7/12/2019 1:30,786,24.8,60.7,7.33,8.23,30.2
7/12/2019 1:45,784,24.7,64.4,7.24,8.23,29.54
7/12/2019 2:00,780,24.7,60.19,7.15,8.21,30.36
7/12/2019 2:15,778,24.6,58.93,7.05,8.21,26.62
7/12/2019 2:30,775,24.6,64.69,6.97,8.2,25.74
7/12/2019 2:45,773,24.6,63.73,6.89,8.19,28.5
7/12/2019 3:00,771,24.5,64.11,6.84,8.18,29.25
7/12/2019 3:15,770,24.5,58.1,6.75,8.18,29.31
7/12/2019 3:30,768,24.5,62.86,6.68,8.17,31.39
7/12/2019 3:45,767,24.4,67.42,6.65,8.17,30.57
7/12/2019 4:00,766,24.4,65.3,6.61,8.16,28.77
7/12/2019 4:15,763,24.3,69.31,6.56,8.16,26.55
7/12/2019 4:30,759,24.3,67.81,6.49,8.15,25.75
7/12/2019 4:45,756,24.3,68.86,6.42,8.14,25.39
7/12/2019 5:00,755,24.3,68.29,6.38,8.13,25.24
7/12/2019 5:15,753,24.3,74.37,6.31,8.12,23.82
7/12/2019 5:30,752,24.2,63.72,6.24,8.11,24.91
7/12/2019 5:45,756,24.2,70.79,6.19,8.1,24.33
7/12/2019 6:00,761,24.2,66.92,6.17,8.11,25.01
7/12/2019 6:15,769,24.1,75.26,6.19,8.11,25.3
7/12/2019 6:30,775,24.1,71.23,6.18,8.11,24.57
7/12/2019 6:45,781,24,89.28,6.14,8.11,22.9
7/12/2019 7:00,789,24,77.15,6.11,8.11,26.16
7/12/2019 7:15,794,24,71.05,6.07,8.1,26.82
7/12/2019 7:30,798,24,89.64,6.02,8.1,26
7/12/2019 7:45,800,24,87.24,5.99,8.09,25.96
7/12/2019 8:00,804,24,82.17,5.98,8.08,26.33
7/12/2019 8:15,807,24,73.11,6,8.09,25.48
7/12/2019 8:30,808,24,68.96,6,8.08,26.07
7/12/2019 8:45,809,24.1,79.72,6.04,8.09,26.69
7/12/2019 9:00,810,24.1,74.23,6.05,8.09,25.96
7/12/2019 9:15,809,24.2,77.4,6.08,8.09,26.1
7/12/2019 9:30,809,24.2,71.4,6.13,8.1,25.48
7/12/2019 9:45,808,24.3,73.56,6.19,8.1,27.04
7/12/2019 10:00,808,24.4,70.58,6.24,8.11,26.45
7/12/2019 10:15,808,24.5,75.15,6.32,8.11,28.64
7/12/2019 10:30,807,24.6,82.14,6.43,8.12,27.28
7/12/2019 10:45,807,24.7,77,6.55,8.14,27.39
7/12/2019 11:00,807,24.9,67.54,6.67,8.15,33.06
7/12/2019 11:15,807,25,72.07,6.78,8.16,28.2
7/12/2019 11:30,806,25.2,71.24,6.91,8.17,28.83
7/12/2019 11:45,807,25.3,65.73,7.08,8.19,28.73
7/12/2019 12:00,807,25.5,69.72,7.23,8.2,31.66
7/12/2019 12:15,807,25.7,67.08,7.38,8.22,30.84
7/12/2019 12:30,807,25.9,64.9,7.53,8.23,31.73
7/12/2019 12:45,807,26.1,64.63,7.73,8.25,32.72
7/12/2019 13:00,808,26.3,61.97,7.9,8.26,32.71
7/12/2019 13:15,808,26.5,59.25,8.08,8.27,35.04
7/12/2019 13:30,808,26.7,62.07,8.31,8.29,34.4
7/12/2019 13:45,809,26.9,58.89,8.51,8.31,35.46
7/12/2019 14:00,810,27.1,59.74,8.71,8.32,35.96
7/12/2019 14:15,809,27.3,61.15,8.87,8.33,38.25
7/12/2019 14:30,810,27.5,57.85,9.08,8.35,36.51
7/12/2019 14:45,811,27.7,60.16,9.27,8.36,38.5
7/12/2019 15:00,811,27.8,54.82,9.46,8.38,37.79
7/12/2019 15:15,811,28,55.34,9.66,8.39,40.65
7/12/2019 15:30,812,28.1,54.91,9.8,8.4,40.71
7/12/2019 15:45,812,28.2,53.13,9.94,8.41,44.15
7/12/2019 16:00,812,28.3,51.51,10.15,8.42,40.84
7/12/2019 16:15,812,28.4,53.09,10.26,8.43,45.34
7/12/2019 16:30,812,28.5,52.65,10.51,8.45,42.76
7/12/2019 16:45,811,28.6,50.56,10.61,8.45,42.7
7/12/2019 17:00,811,28.7,48.45,10.85,8.47,47.98
7/12/2019 17:15,810,28.7,48.91,10.96,8.47,50.39
7/12/2019 17:30,809,28.8,48.21,11.03,8.48,45.3
7/12/2019 17:45,808,28.8,50.13,11.1,8.48,45.51
7/12/2019 18:00,807,28.8,49.11,11.23,8.49,48.67
7/12/2019 18:15,807,28.8,47.52,11.31,8.5,50.12
7/12/2019 18:30,808,28.7,50.4,11.22,8.5,46.55
7/12/2019 18:45,809,28.6,48.36,11.14,8.5,52.19
7/12/2019 19:00,810,28.5,48.2,11.05,8.5,53.16
7/12/2019 19:15,812,28.5,49.21,11,8.5,56.52
7/12/2019 19:30,814,28.4,49.27,10.91,8.5,54.48
7/12/2019 19:45,815,28.3,50.01,10.75,8.5,54.89
7/12/2019 20:00,816,28.1,47.15,10.51,8.49,49.47
7/12/2019 20:15,816,28,49.6,10.22,8.47,50.15
7/12/2019 20:30,816,27.9,51.14,9.98,8.46,49.9
7/12/2019 20:45,816,27.7,46.36,9.8,8.45,51.98
7/12/2019 21:00,816,27.6,56.45,9.68,8.45,46.36
7/12/2019 21:15,817,27.5,53.51,9.51,8.44,47.34
7/12/2019 21:30,817,27.3,54.11,9.35,8.43,45.67
7/12/2019 21:45,817,27.1,62.16,9.17,8.42,44.6
7/12/2019 22:00,817,26.9,56.37,9,8.41,47.1
7/12/2019 22:15,817,26.8,53.24,8.88,8.39,43.5
7/12/2019 22:30,817,26.6,58.9,8.75,8.39,43.97
7/12/2019 22:45,818,26.4,59.75,8.65,8.38,47.53
7/12/2019 23:00,818,26.3,61.34,8.53,8.38,42.01
7/12/2019 23:15,818,26.1,60.88,8.42,8.37,41.12
7/12/2019 23:30,818,26,60.81,8.3,8.36,41.36
7/12/2019 23:45,818,25.9,61.89,8.18,8.35,36.29
7/13/2019 0:00,818,25.7,63.77,8.07,8.34,38.2
7/13/2019 0:15,818,25.6,60.91,7.96,8.33,37.94
7/13/2019 0:30,818,25.5,62.88,7.83,8.32,39.15
7/13/2019 0:45,818,25.4,63.25,7.74,8.32,38.32
7/13/2019 1:00,818,25.4,66.29,7.62,8.31,38.19
7/13/2019 1:15,818,25.3,69.68,7.53,8.3,37.37
7/13/2019 1:30,818,25.2,67.36,7.45,8.29,36.45
7/13/2019 1:45,818,25.2,63.77,7.33,8.28,37.92
7/13/2019 2:00,818,25,60.23,7.3,8.28,34.12
7/13/2019 2:15,817,25,60.83,7.21,8.27,36.76
7/13/2019 2:30,818,24.9,62.72,7.14,8.27,34.51
7/13/2019 2:45,818,24.9,63.11,7.02,8.26,37.73
7/13/2019 3:00,818,24.8,61.72,6.93,8.25,35.73
7/13/2019 3:15,818,24.8,66.6,6.78,8.25,39.03
7/13/2019 3:30,818,24.7,69.89,6.55,8.23,36.63
7/13/2019 3:45,818,24.7,66.18,6.25,8.23,38.45
7/13/2019 4:00,818,24.7,67.14,6.32,8.22,41.94
7/13/2019 4:15,817,24.6,68.17,6.4,8.22,35.83
7/13/2019 4:30,817,24.6,71.87,6.15,8.21,37.25
7/13/2019 4:45,816,24.5,70.25,6.32,8.21,35.37
7/13/2019 5:00,815,24.4,68.07,6.35,8.2,33.03
7/13/2019 5:15,814,24.4,70.37,6.32,8.19,35.33
7/13/2019 5:30,813,24.3,66.92,6.31,8.18,36.78
7/13/2019 5:45,813,24.2,76.39,6.35,8.18,34.03
7/13/2019 6:00,812,24.1,70.83,6.31,8.17,33.78
7/13/2019 6:15,811,24,67.77,6.28,8.16,31.56
7/13/2019 6:30,811,23.9,68.23,6.2,8.14,30.4
7/13/2019 6:45,811,23.8,75.01,6.1,8.13,30.34
7/13/2019 7:00,812,23.8,67.85,6.03,8.12,30.74
7/13/2019 7:15,815,23.7,65.48,6.01,8.12,31.45
7/13/2019 7:30,818,23.7,68.02,6.03,8.13,26.34
7/13/2019 7:45,821,23.7,68.19,6.06,8.14,29.2
7/13/2019 8:00,824,23.7,71.74,6.13,8.15,28.98
7/13/2019 8:15,828,23.7,69.54,6.24,8.16,28.64
7/13/2019 8:30,830,23.8,69.19,6.28,8.17,29.63
7/13/2019 8:45,831,23.8,67.49,6.33,8.17,32.32
7/13/2019 9:00,833,23.8,71.21,6.34,8.17,26.54
7/13/2019 9:15,835,23.9,70.57,6.44,8.18,33.22
7/13/2019 9:30,836,24,69.34,6.47,8.19,33.11
7/13/2019 9:45,838,24,66.73,6.53,8.2,32.36
7/13/2019 10:00,839,24.1,71.84,6.56,8.2,30.9
7/13/2019 10:15,840,24.2,68.36,6.63,8.21,29.91
7/13/2019 10:30,840,24.3,66.91,6.7,8.22,35.18
7/13/2019 10:45,841,24.4,67.13,6.82,8.23,32.32
7/13/2019 11:00,841,24.5,67.99,6.96,8.25,32.13
7/13/2019 11:15,842,24.6,65.21,7.09,8.26,34.64
7/13/2019 11:30,842,24.8,65.72,7.22,8.27,32.02
7/13/2019 11:45,843,24.9,60.76,7.37,8.28,30.38
7/13/2019 12:00,844,25.2,63.55,7.57,8.3,34.85
7/13/2019 12:15,844,25.3,66.88,7.75,8.31,33.24
7/13/2019 12:30,845,25.6,60.79,7.98,8.33,33.72
7/13/2019 12:45,847,25.7,60.39,8.09,8.34,35.3
7/13/2019 13:00,848,26,59.68,8.34,8.35,37.72
7/13/2019 13:15,850,26.2,60.25,8.52,8.36,36.24
7/13/2019 13:30,851,26.4,62.13,8.67,8.37,34.88
7/13/2019 13:45,852,26.5,56.23,8.84,8.38,38.65
7/13/2019 14:00,852,26.9,55.59,9.14,8.4,38.67
7/13/2019 14:15,853,27.1,56.05,9.28,8.41,37.75
7/13/2019 14:30,854,27.2,52.47,9.31,8.41,39.28
7/13/2019 14:45,854,27.3,52.54,9.38,8.41,35.23
7/13/2019 15:00,854,27.5,51.33,9.49,8.32,39.37
7/13/2019 15:15,854,27.7,52.2,9.59,8.42,37.3
7/13/2019 15:30,854,27.9,52,9.73,8.42,36.24
7/13/2019 15:45,853,28.1,50.25,9.91,8.44,36.89
7/13/2019 16:00,853,28.2,49.83,9.9,8.43,44.91
7/13/2019 16:15,853,28.3,48.35,9.92,8.44,41.52
7/13/2019 16:30,853,28.4,46.57,10.13,8.45,49.63
7/13/2019 16:45,853,28.5,45.95,10.08,8.46,41.3
7/13/2019 17:00,852,28.6,47.17,10.06,8.46,42.98
7/13/2019 17:15,852,28.7,45.85,10.13,8.45,39
7/13/2019 17:30,852,28.7,49.88,10.11,8.45,42.49
7/13/2019 17:45,852,28.7,46.81,10.1,8.46,47.92
7/13/2019 18:00,852,28.8,48.48,10.18,8.46,44.45
7/13/2019 18:15,852,28.8,47.96,10.13,8.45,45.77
7/13/2019 18:30,852,28.8,46.08,10.19,8.46,40.94
7/13/2019 18:45,851,28.8,45.36,10.31,8.47,48.58
7/13/2019 19:00,850,28.8,46.38,10.34,8.48,48.03
7/13/2019 19:15,849,28.8,48.59,10.28,8.48,52.26
7/13/2019 19:30,848,28.7,46.41,10.2,8.48,49.16
7/13/2019 19:45,848,28.5,47.03,10.09,8.48,57.82
7/13/2019 20:00,848,28.4,49.59,9.94,8.47,48.93
7/13/2019 20:15,848,28.3,45.81,9.77,8.47,49.3
7/13/2019 20:30,848,28.2,48.17,9.62,8.46,45.15
7/13/2019 20:45,848,28.1,50.32,9.46,8.45,48.93
7/13/2019 21:00,849,27.9,53.01,9.32,8.45,49
7/13/2019 21:15,849,27.8,47.62,9.16,8.44,43.99
7/13/2019 21:30,850,27.6,52.37,8.98,8.43,43.03
7/13/2019 21:45,850,27.5,53.14,8.77,8.42,40.11
7/13/2019 22:00,851,27.3,52.42,8.6,8.41,42.1
7/13/2019 22:15,851,27.2,54.1,8.47,8.4,38.47
7/13/2019 22:30,852,27,53.3,8.37,8.39,35.77
7/13/2019 22:45,852,26.8,55.14,8.29,8.39,41.02
7/13/2019 23:00,853,26.7,60.01,8.2,8.38,40.63
7/13/2019 23:15,853,26.6,58.37,8.15,8.38,39.27
7/13/2019 23:30,854,26.4,59.81,8.15,8.38,39.85
7/13/2019 23:45,855,26.3,60.65,8.11,8.38,37.83
7/14/2019 0:00,855,26.2,68,8.12,8.38,39.75
7/14/2019 0:15,856,26.1,67.31,8.08,8.38,42.85
7/14/2019 0:30,856,26,64.87,8.02,8.37,34.23
7/14/2019 0:45,856,25.9,60.49,7.94,8.37,39.39
7/14/2019 1:00,857,25.7,57.17,7.85,8.36,36.5
7/14/2019 1:15,857,25.7,59.58,7.76,8.36,34.76
7/14/2019 1:30,856,25.6,69.01,7.69,8.35,42.58
7/14/2019 1:45,857,25.5,64.41,7.56,8.34,34.9
7/14/2019 2:00,856,25.5,60.64,7.53,8.34,35
7/14/2019 2:15,856,25.4,61.18,7.44,8.33,36.39
7/14/2019 2:30,856,25.3,67.4,7.2,8.32,35.72
7/14/2019 2:45,856,25.2,60.97,7.22,8.32,37.61
7/14/2019 3:00,855,25.1,58.89,7.22,8.32,32.74
7/14/2019 3:15,855,25.1,60.58,7.1,8.31,37.71
7/14/2019 3:30,855,25.1,63.03,6.67,8.3,34.15
7/14/2019 3:45,855,25,58.82,6.73,8.3,31.96
7/14/2019 4:00,861,24.9,71.9,6.39,8.26,35.45
7/14/2019 4:15,857,24.9,67.08,6.32,8.26,35.3
7/14/2019 4:30,857,24.8,69.76,6.26,8.26,33.63
7/14/2019 4:45,860,24.8,79.85,6.32,8.26,33.95
7/14/2019 5:00,863,24.7,70.9,6.2,8.26,33.55
7/14/2019 5:15,865,24.6,65.4,6.19,8.26,39.76
7/14/2019 5:30,866,24.6,60.41,6.18,8.26,31.82
7/14/2019 5:45,864,24.5,64.59,6.04,8.25,31.65
7/14/2019 6:00,855,24.6,72.63,5.96,8.24,33.31
7/14/2019 6:15,853,24.4,64.45,6.16,8.26,33.2
7/14/2019 6:30,848,24.4,69.71,6.32,8.26,31.85
7/14/2019 6:45,844,24.3,73.85,6.48,8.27,29.44
7/14/2019 7:00,840,24.2,73.62,6.56,8.27,30.38
7/14/2019 7:15,835,24,72.68,6.57,8.26,28.35
7/14/2019 7:30,830,24,75.99,6.48,8.25,31.66
7/14/2019 7:45,825,23.9,68.03,6.42,8.24,33.27
7/14/2019 8:00,820,23.8,73.09,6.4,8.24,29.16
7/14/2019 8:15,813,23.8,71.34,6.39,8.24,28.01
7/14/2019 8:30,806,23.8,71.36,6.35,8.24,28.31
7/14/2019 8:45,806,23.8,71.4,6.28,8.23,32.26
7/14/2019 9:00,809,23.8,70.7,6.19,8.21,27.54
7/14/2019 9:15,812,23.8,69.71,6.21,8.21,27.72
7/14/2019 9:30,815,23.9,72.68,6.19,8.2,27.36
7/14/2019 9:45,819,23.9,71.88,6.18,8.2,27.4
7/14/2019 10:00,822,24,71.75,6.24,8.21,27.46
7/14/2019 10:15,826,24,70.81,6.26,8.21,26.02
7/14/2019 10:30,830,24.1,68.76,6.31,8.22,27.3
7/14/2019 10:45,833,24.2,69.29,6.43,8.23,27.37
7/14/2019 11:00,837,24.3,71.44,6.47,8.24,27.25
7/14/2019 11:15,841,24.4,68.86,6.6,8.25,26.89
7/14/2019 11:30,843,24.5,67.06,6.67,8.25,24.32
7/14/2019 11:45,846,24.7,,6.84,8.27,27.57
7/14/2019 12:00,848,24.8,64.81,6.93,8.28,26.89
7/14/2019 12:15,850,24.9,63.31,7.07,8.28,28.63
7/14/2019 12:30,851,25.1,61.9,7.3,8.31,28.71
7/14/2019 12:45,854,25.2,62.23,7.44,8.31,28.76
7/14/2019 13:00,854,25.4,62.28,7.64,8.33,29.15
7/14/2019 13:15,856,25.6,64.71,7.83,8.34,29.4
7/14/2019 13:30,857,25.7,61,7.82,8.33,29.56
7/14/2019 13:45,857,26,56.37,8.22,8.37,33.68
7/14/2019 14:00,857,26.1,56.94,8.26,8.36,31.48
7/14/2019 14:15,856,26.3,57.36,8.45,8.37,32.8
7/14/2019 14:30,854,26.4,56.26,8.56,8.37,33.64
7/14/2019 14:45,851,26.6,55.84,8.74,8.39,36.24
7/14/2019 15:00,848,26.7,55.04,8.79,8.38,32.6
7/14/2019 15:15,844,26.9,53.69,8.91,8.39,34.22
7/14/2019 15:30,842,27.1,52.3,9.11,8.4,35.99
7/14/2019 15:45,839,27.2,52.39,9.2,8.4,37.15
7/14/2019 16:00,838,27.4,51.94,9.24,8.4,36.81
7/14/2019 16:15,837,27.6,50.26,9.33,8.41,37.45
7/14/2019 16:30,837,27.7,50.73,9.42,8.41,42.59
7/14/2019 16:45,837,27.8,49.5,9.51,8.41,37.12
7/14/2019 17:00,839,27.9,48.63,9.46,8.41,41.91
7/14/2019 17:15,838,28,51.87,9.45,8.41,41.26
7/14/2019 17:30,839,28,50.22,9.38,8.41,47.18
7/14/2019 17:45,840,28,46.73,9.36,8.41,39.09
7/14/2019 18:00,842,28.1,48.81,9.3,8.4,42.74
7/14/2019 18:15,844,28.1,48.21,9.24,8.4,37.77
7/14/2019 18:30,845,28.1,47.59,9.23,8.39,42.43
7/14/2019 18:45,846,28.1,46.52,9.15,8.39,39.69
7/14/2019 19:00,847,28,46.83,9.09,8.39,39.78
7/14/2019 19:15,848,28,46.88,9.02,8.39,38.64
7/14/2019 19:30,851,28,49.99,8.93,8.39,37.51
7/14/2019 19:45,855,28,49.25,8.85,8.38,35.27
7/14/2019 20:00,859,27.9,48.15,8.7,8.38,33.89
7/14/2019 20:15,865,27.8,49.46,8.5,8.36,34.21
7/14/2019 20:30,870,27.7,46.84,8.28,8.35,32.7
7/14/2019 20:45,872,27.6,47.28,8.09,8.35,37.36
7/14/2019 21:00,875,27.5,50.1,7.94,8.34,32.28
7/14/2019 21:15,878,27.5,50.72,7.77,8.32,31.65
7/14/2019 21:30,880,27.4,51.74,7.62,8.31,32.9
7/14/2019 21:45,880,27.2,53,7.48,8.3,28.31
7/14/2019 22:00,881,27.1,54.37,7.36,8.29,27.66
7/14/2019 22:15,882,27,52.91,7.23,8.28,25.35
7/14/2019 22:30,883,26.8,52.58,7.07,8.27,27.56
7/14/2019 22:45,885,26.7,51.75,6.88,8.25,27.73
7/14/2019 23:00,887,26.6,53.89,6.74,8.24,26.17
7/14/2019 23:15,888,26.5,57.96,6.61,8.23,24.77
7/14/2019 23:30,889,26.3,56.57,6.54,8.21,25.32
7/14/2019 23:45,891,26.2,56.5,6.5,8.22,24.53
7/15/2019 0:00,893,26.1,62.9,6.49,8.22,23.9
7/15/2019 0:15,896,26,60.48,6.46,8.21,23.84
7/15/2019 0:30,899,25.9,60.45,6.39,8.2,23.99
7/15/2019 0:45,902,25.8,63.58,6.3,8.19,24.16
7/15/2019 1:00,904,25.7,64.03,6.31,8.19,24.87
7/15/2019 1:15,907,25.6,58.85,6.24,8.18,24.11
7/15/2019 1:30,908,25.5,59.51,6.22,8.18,24.03
7/15/2019 1:45,910,25.5,58.58,6.13,8.18,25.83
7/15/2019 2:00,910,25.4,56.45,6.13,8.18,28.05
7/15/2019 2:15,911,25.4,57.2,6.12,8.18,25.08
7/15/2019 2:30,912,25.3,62.3,6.13,8.18,25.41
7/15/2019 2:45,912,25.2,64.79,6.12,8.17,24.82
7/15/2019 3:00,912,25.2,60.55,6.09,8.17,24.22
7/15/2019 3:15,912,25.1,59.94,6.03,8.17,27.34
7/15/2019 3:30,912,25.1,60.38,6.04,8.17,27.52
7/15/2019 3:45,912,25.1,61.96,5.77,8.16,25.94
7/15/2019 4:00,911,25,60.37,5.9,8.16,26.1
7/15/2019 4:15,910,25,57.51,5.94,8.16,25.79
7/15/2019 4:30,910,24.9,66.13,5.67,8.15,25.7
7/15/2019 4:45,910,24.9,67.31,5.68,8.14,28.06
7/15/2019 5:00,910,24.8,70.69,5.51,8.13,27.82
7/15/2019 5:15,911,24.8,70.02,5.04,8.13,28.61
7/15/2019 5:30,914,24.8,65.14,5.06,8.1,27.5
7/15/2019 5:45,914,24.8,61.61,4.83,8.1,28.33
7/15/2019 6:00,908,24.8,62.06,5.32,8.13,27.27
7/15/2019 6:15,908,24.7,66.12,5.41,8.13,25.48
7/15/2019 6:30,909,24.7,78.7,5.35,8.11,25.41
7/15/2019 6:45,911,24.6,71.32,5.54,8.11,25.02
7/15/2019 7:00,911,24.5,65.27,5.71,8.1,24.54
7/15/2019 7:15,910,24.5,69.02,5.74,8.12,23.8
7/15/2019 7:30,911,24.4,67.51,5.73,8.11,23.54
7/15/2019 7:45,913,24.3,62.65,5.75,8.11,27.03
7/15/2019 8:00,912,24.3,63.83,5.75,8.1,24.22
7/15/2019 8:15,906,24.3,60.84,5.77,8.1,24.93
7/15/2019 8:30,901,24.4,66.32,5.76,8.11,20.65
7/15/2019 8:45,897,24.4,63.74,5.77,8.11,25.01
7/15/2019 9:00,893,24.5,59.34,5.85,8.12,21.73
7/15/2019 9:15,889,24.6,60.52,5.89,8.12,22.94
7/15/2019 9:30,885,24.7,63.46,5.95,8.13,23.04
7/15/2019 9:45,882,24.8,62.52,5.99,8.14,24.49
7/15/2019 10:00,881,24.9,62.31,6.06,8.15,22.77
7/15/2019 10:15,880,25,62.07,6.14,8.16,25.71
7/15/2019 10:30,880,25.1,63.06,6.21,8.17,24.2
7/15/2019 10:45,880,25.3,61.7,6.29,8.18,23.01
7/15/2019 11:00,881,25.4,60.32,6.37,8.19,23.66
7/15/2019 11:15,882,25.6,62.95,6.48,8.2,23.53
7/15/2019 11:30,883,25.8,59.79,6.55,8.2,23.31
7/15/2019 11:45,884,25.9,60.21,6.66,8.21,23.76
7/15/2019 12:00,882,26.1,58.73,6.8,8.22,25.13
7/15/2019 12:15,883,26.3,53.71,6.93,8.23,24.6
7/15/2019 12:30,880,26.5,54.83,7.18,8.25,26.44
7/15/2019 12:45,880,26.7,,7.32,8.25,26.8
7/15/2019 13:00,878,26.9,53.74,7.53,8.27,27.76
7/15/2019 13:15,877,27,50.8,7.62,8.27,26.86
7/15/2019 13:30,875,27.3,50.58,7.86,8.28,27.12
7/15/2019 13:45,874,27.4,51.11,7.96,8.28,28.7
7/15/2019 14:00,872,27.6,50.65,8.11,8.29,29.91
7/15/2019 14:15,869,27.7,48.99,8.24,8.3,30.41
7/15/2019 14:30,867,27.9,49.39,8.39,8.31,30.62
7/15/2019 14:45,865,28.1,48.2,8.61,8.31,31.59
7/15/2019 15:00,863,28.3,46.53,8.78,8.32,34.3
7/15/2019 15:15,862,28.5,46.25,8.93,8.33,35.97
7/15/2019 15:30,861,28.6,47.57,9.11,8.34,34.05
7/15/2019 15:45,859,28.7,45.68,9.23,8.35,36.39
7/15/2019 16:00,858,28.8,44.41,9.34,8.35,36.64
7/15/2019 16:15,857,29,45.63,9.6,8.36,39.1
7/15/2019 16:30,856,29.1,46.43,9.77,8.36,36.96
7/15/2019 16:45,854,29.2,,9.93,8.37,37.57
7/15/2019 17:00,854,29.2,43.84,10.11,8.39,46.41
7/15/2019 17:15,853,29.3,42.14,10.25,8.4,47.37
7/15/2019 17:30,852,29.3,43.2,10.29,8.4,47.08
7/15/2019 17:45,851,29.3,41.85,10.35,8.4,45.09
7/15/2019 18:00,851,29.2,43.31,10.38,8.41,47.87
7/15/2019 18:15,851,29.2,41.83,10.38,8.41,48.87
7/15/2019 18:30,851,29.2,43.12,10.36,8.41,51.28
7/15/2019 18:45,851,29.1,38.93,10.29,8.41,51.38
7/15/2019 19:00,851,29.1,44.62,10.23,8.41,51.1
7/15/2019 19:15,851,29,45.75,10.12,8.4,47.63
7/15/2019 19:30,851,28.9,46.89,9.94,8.39,49.53
7/15/2019 19:45,851,28.8,42.54,9.76,8.38,51.61
7/15/2019 20:00,851,28.6,48.57,9.55,8.38,42.31
7/15/2019 20:15,851,28.5,44.96,9.29,8.36,43.02
7/15/2019 20:30,851,28.4,45.47,9,8.34,41.37
7/15/2019 20:45,851,28.2,49.38,8.71,8.22,37.47
7/15/2019 21:00,851,28,45.57,8.44,8.31,33
7/15/2019 21:15,852,27.8,44.29,8.22,8.29,34.78
7/15/2019 21:30,853,27.6,49.85,7.98,8.28,34.43
7/15/2019 21:45,854,27.5,43.78,7.79,8.27,33.58
7/15/2019 22:00,855,27.3,44.62,7.69,8.26,31.73
