StationCode,Year,Week,WaterTemp,Chla,SpCnd
I80,2019,36,23.63110119047619,4.378673621460507,519.7380952380952
I80,2019,37,22.33065476190476,4.729746268656716,562.9717261904761
I80,2019,38,21.23690476190476,7.774700598802395,607.453869047619
I80,2019,39,21.173809523809524,16.427805970149254,701.5639880952381
I80,2019,40,18.104613095238093,23.37853949329359,740.8184523809524
I80,2019,41,16.435416666666665,63.46207462686567,835.7321428571429
I80,2019,42,16.490625,67.52721726190477,674.0863095238095
I80,2019,43,15.937853949329359,56.82087928464978,1060.8554396423249
I80,2019,44,11.999255952380953,52.91392857142857,924.4345238095239
I80,2019,45,14.440104166666666,47.89755208333333,1184.3229166666667
LIB,2013,29,21.454328358208954,2.078805970149254,157.7044776119403
LIB,2013,30,21.847619047619048,2.2285714285714286,162.83928571428572
LIB,2013,31,20.82559523809524,2.2738095238095237,167.69345238095238
LIB,2013,32,20.35462686567164,1.6417910447761195,173.55522388059703
LIB,2013,33,22.027976190476192,2.1833333333333336,186.4077380952381
LIB,2013,34,21.503869047619048,2.48,195.21428571428572
LIB,2013,35,21.765868263473052,2.1480597014925373,211.60416666666666
LIB,2013,36,21.53482142857143,2.0773809523809526,215.18154761904762
LIB,2013,37,20.99732142857143,2.348809523809524,215.875
LIB,2013,38,20.175892857142856,2.637308868501529,218.8720238095238
LIB,2013,39,18.935119047619047,2.367857142857143,213.22321428571428
LIB,2013,40,17.51875,2.655892255892256,210.04464285714286
LIB,2013,41,17.04642857142857,2.348809523809524,193.4702380952381
LIB,2013,42,16.976785714285715,2.9808383233532934,187.91964285714286
LIB,2013,43,16.898203592814372,2.281437125748503,175.311377245509
LIB,2013,44,15.465465465465465,2.6067278287461773,178.34146341463415
LIB,2013,45,13.803273809523809,2.1377245508982035,181.5625
LIB,2013,46,13.998268398268399,2.1885931558935363,184.16883116883116
LIB,2014,30,23.638958333333335,2.7733333333333334,166.27083333333334
LIB,2014,31,23.799101796407186,3.0355957767722472,168.73353293413174
LIB,2014,32,23.00695915279879,2.630872894333844,171.19667170953102
LIB,2014,33,22.616390977443608,2.5262745098039217,183.66315789473686
LIB,2014,34,21.96887218045113,2.793595166163142,187.28054298642533
LIB,2014,35,22.527560240963854,3.0533333333333332,189.28872180451128
LIB,2014,36,22.109939759036145,3.37629179331307,200.46666666666667
LIB,2014,37,22.313233082706766,2.7410886469673406,208.28842105263158
LIB,2014,38,22.14856278366112,2.843090909090909,208.87594553706506
LIB,2014,39,21.424812030075188,2.766075187969925,199.4842105263158
LIB,2014,40,21.201065449010656,3.0668711656441716,197.544901065449
LIB,2014,41,20.880699088145896,3.0468817204301075,216.2629179331307
LIB,2014,42,19.845180722891566,2.5785542168674698,217.2289156626506
LIB,2014,43,18.644024205748867,2.2460506706408347,214.0695915279879
LIB,2014,44,17.294586466165413,1.9171898355754857,198.1172932330827
LIB,2014,45,16.366315789473685,1.7294736842105263,190.3578947368421
LIB,2015,27,22.533680555555556,3.0545138888888888,241.59722222222223
LIB,2015,28,21.923065476190477,2.5683035714285714,220.54761904761904
LIB,2015,29,23.273511904761904,2.544047619047619,203.02678571428572
LIB,2015,30,23.276934523809523,2.3441616766467064,174.50744047619048
LIB,2015,31,22.83726726726727,1.9747980613893377,210.54654654654655
LIB,2015,32,22.609640718562876,1.727107061503417,185.57185628742516
LIB,2015,33,23.240527108433735,1.8206349206349206,185.56927710843374
LIB,2015,34,22.396954545454545,1.8805251641137857,196.96060606060607
LIB,2015,35,22.994841628959275,2.3042857142857143,204.65761689291102
LIB,2015,36,22.456850746268657,2.729062980030722,226.78507462686568
LIB,2015,37,22.345491071428572,2.9815615615615614,256.0416666666667
LIB,2015,38,21.52482142857143,2.945295950155763,251.66875
LIB,2015,39,21.239122023809525,2.9163030303030304,259.96875
LIB,2015,40,20.320746268656716,2.258626821742129,243.56352765321375
LIB,2015,41,20.830193452380954,2.1516751381616768,215.63244047619048
LIB,2015,42,20.373511904761905,1.9615626078268658,207.3108108108108
LIB,2015,43,19.453482142857144,2.1274293617848485,203.43666169895678
LIB,2015,44,17.7225,1.6605354407174888,205.55803571428572
LIB,2015,45,15.102003012048193,1.5475121435803982,198.57164404223226
LIB,2015,46,13.64878661087866,1.8371368421052632,204.8786610878661
LIB,2016,22,21.22854166666667,7.426026200873363,151.64375
LIB,2016,23,22.1185628742515,5.226605222734255,147.26347305389223
LIB,2016,24,20.464564564564565,11.37032457496136,149.31381381381382
LIB,2016,25,20.64047619047619,22.115426829268294,136.21428571428572
LIB,2016,26,22.622619047619047,11.807055214723926,137.46130952380952
LIB,2016,27,22.116666666666667,4.194476479514416,122.05357142857143
LIB,2016,28,21.72142857142857,5.870917573872473,121.64880952380952
LIB,2016,29,21.53125,5.595330261136713,116.63392857142857
LIB,2016,30,22.456119402985074,6.761963190184049,127.32089552238806
LIB,2016,31,22.45967261904762,9.865318818040436,132.09375
LIB,2016,32,21.49002976190476,4.749411764705882,136.04910714285714
LIB,2016,33,22.014583333333334,7.930314465408805,138.0639880952381
LIB,2016,34,21.176681614349775,10.603215434083602,145.19133034379672
LIB,2016,35,20.491964285714285,2.711012658227848,158.53720238095238
LIB,2016,36,20.891220238095237,2.3161702127659574,167.95684523809524
LIB,2016,37,19.88452380952381,2.2924539877300614,169.74404761904762
LIB,2016,38,19.51354166666667,2.215813953488372,169.89583333333334
LIB,2017,28,23.403802083333332,3.083979057591623,145.13135416666665
LIB,2017,29,23.337232142857143,3.4033644859813084,139.63839285714286
LIB,2017,30,23.13232142857143,3.5496835443037975,134.2542261904762
LIB,2017,31,23.08016369047619,2.7496851574212893,132.20154761904763
LIB,2017,32,21.973662182361736,2.5468285280728375,131.90127055306428
LIB,2017,33,21.675193452380952,2.140892857142857,134.51084821428572
LIB,2017,34,21.426949404761906,2.2518740629685157,137.30229166666666
LIB,2017,35,22.85921130952381,2.201870286576169,145.47686011904761
LIB,2017,36,22.737425595238097,2.367801652892562,151.6819494047619
LIB,2017,37,21.744134328358207,2.1091021671826624,151.46306427503737
LIB,2017,38,19.404041916167664,1.8433432835820895,144.3423511904762
LIB,2017,39,18.596130952380953,1.7788095238095238,133.40683035714287
LIB,2017,40,17.520089285714285,1.9709850746268656,125.80666666666667
LIB,2017,41,16.423988005997003,2.1087687687687686,128.32390718562874
LIB,2017,42,15.768303571428572,1.6962275449101796,129.77760416666666
LIB,2017,43,16.695238095238096,1.6806586826347305,133.4736755952381
LIB,2017,44,16.8109375,1.9341549295774647,135.5534375
LIB,2018,28,22.491666666666667,NA,129.84375
LIB,2018,29,22.75565476190476,NA,138.05208333333334
LIB,2018,30,22.566666666666666,NA,137.98958333333334
LIB,2018,31,21.893452380952382,NA,142.8467261904762
LIB,2018,32,21.677232142857143,NA,152.95535714285714
LIB,2018,33,21.805697151424287,0.4598292220113852,159.01649175412294
LIB,2018,34,20.957886904761903,0.5131873111782478,160.33333333333334
LIB,2018,35,20.403869047619047,0.6476840490797546,170.54017857142858
LIB,2018,36,20.851636904761904,0.6506386292834891,181.83928571428572
LIB,2018,37,20.276190476190475,0.6205211726384365,194.2514880952381
LIB,2018,38,19.677083333333332,0.9595336787564767,194.76934523809524
LIB,2018,39,19.68910447761194,0.3747987117552335,178.9223880597015
LIB,2018,40,19.585863095238096,0.1863127413127413,165.0907738095238
LIB,2018,41,18.229464285714286,0.10458928571428572,161.45982142857142
LIB,2018,42,17.334730538922155,0.10549053356282272,160.29640718562874
LIB,2018,43,16.99434523809524,0.10932659932659933,158.21279761904762
LIB,2018,44,16.70625,0.15574436090225563,164.5297619047619
LIB,2018,45,15.005357142857143,0.2378092399403875,170.10714285714286
LIB,2019,28,22.179583333333333,1.1229059829059829,138.61458333333334
LIB,2019,29,22.713541666666668,1.6446570972886763,137.11755952380952
LIB,2019,30,23.355357142857144,1.5773076923076923,139.46875
LIB,2019,31,22.773432835820895,1.48,136.09701492537314
LIB,2019,32,22.278422619047618,NA,138.24553571428572
LIB,2019,33,22.811904761904763,NA,138.41517857142858
LIB,2019,34,22.36026785714286,NA,135.99553571428572
LIB,2019,35,22.25654761904762,NA,137.66071428571428
LIB,2019,36,21.721556886227546,0.9738164251207729,159.66766917293234
LIB,2019,37,21.057738095238097,1.0072713178294574,181.82440476190476
LIB,2019,38,20.091517857142858,0.9194642857142857,188.18303571428572
LIB,2019,39,19.456398809523808,0.9549922239502333,170.28125
LIB,2019,40,17.411755952380954,0.7820642201834862,153.52678571428572
LIB,2019,41,16.38705357142857,0.7387654320987654,141.63244047619048
LIB,2019,42,16.177095808383235,0.7479207920792079,141.1096096096096
LIB,2019,43,16.174702380952382,1.502976827094474,140.82589285714286
LIB,2019,44,13.53407738095238,1.0203236797274275,140.65029761904762
LIB,2019,45,13.824479166666666,0.9546195652173913,141.03645833333334
LIS,2013,27,24.933854166666666,14.010260416666666,833.8020833333334
LIS,2013,28,24.42797619047619,13.853645833333333,765.6622023809524
LIS,2013,29,23.198511904761904,11.749821428571428,375.51339285714283
LIS,2013,30,23.302586206896553,10.635603448275862,347.4008620689655
LIS,2013,31,22.622350230414746,7.900529953917051,304.7165898617512
LIS,2013,32,21.899254843517138,8.83168908819133,315.6274217585693
LIS,2013,33,23.885079365079367,7.8543859649122805,347.24401913875596
LIS,2013,34,22.816481481481482,7.074723247232472,520.0036900369004
LIS,2013,35,23.215269461077845,11.3125748502994,808.185628742515
LIS,2013,36,22.777232142857144,15.842307692307692,925.1383928571429
LIS,2013,37,22.276602086438153,14.889748062015505,959.5186289120716
LIS,2013,38,20.59970238095238,11.831309523809523,977.2440476190476
LIS,2013,39,18.99657738095238,11.057589285714286,779.5297619047619
LIS,2013,40,17.679910714285715,9.996830357142857,692.6190476190476
LIS,2013,41,16.963785394932938,9.491684053651266,462.8688524590164
LIS,2013,42,16.701190476190476,10.24450704225352,375.82142857142856
LIS,2013,43,16.679315476190474,7.874665653495441,329.23511904761904
LIS,2013,44,14.683333333333334,7.613444444444444,348.15408805031444
LIS,2013,45,13.10820895522388,5.096424418604651,320.90597014925373
LIS,2013,46,13.09392361111111,5.323263888888889,332.8420138888889
LIS,2014,30,25.042291666666667,7.756701461377871,280.4895833333333
LIS,2014,31,24.808035714285715,7.3127910447761195,300.64732142857144
LIS,2014,32,23.753720238095237,7.7926119402985075,289.7440476190476
LIS,2014,33,23.364872944693573,7.521422018348624,292.27354260089686
LIS,2014,34,22.567511177347242,6.140789865871833,297.74217585693
LIS,2014,35,23.43720238095238,6.919032738095238,340.79761904761904
LIS,2014,36,22.701328903654485,6.907940199335548,364.01495016611295
LIS,2014,37,22.955198487712664,11.631960784313726,643.5387523629489
LIS,2014,38,22.399404761904762,13.904017857142858,1010.702380952381
LIS,2014,39,21.173363095238095,10.975744047619047,969.2291666666666
LIS,2014,40,20.14702380952381,9.431488095238095,709.0639880952381
LIS,2014,41,20.70044642857143,5.979613095238095,320.4613095238095
LIS,2014,42,18.76547619047619,5.196443452380953,348.5729166666667
LIS,2014,43,17.742113095238096,5.012872023809524,317.45089285714283
LIS,2014,44,16.10595238095238,4.173125,340.2752976190476
LIS,2014,45,14.916272965879266,4.273254593175853,387.96325459317586
LIS,2015,27,24.021527777777777,5.307326388888889,316.4270833333333
LIS,2015,28,22.734375,5.167380239520958,310.44642857142856
LIS,2015,29,24.63705357142857,6.690774962742176,322.98660714285717
LIS,2015,30,23.882265275707898,6.250357675111774,306.2354694485842
LIS,2015,31,24.036011904761907,3.9576751117734723,296.7202380952381
LIS,2015,32,23.127083333333335,4.664122023809524,311.4970238095238
LIS,2015,33,24.20312965722802,6.836974664679583,360.54694485842026
LIS,2015,34,23.558779761904763,11.906567164179105,620.0982142857143
LIS,2015,35,23.977083333333333,11.891607142857143,728.889880952381
LIS,2015,36,22.01517857142857,8.035988023952095,702.8229166666666
LIS,2015,37,22.097916666666666,7.374790419161677,671.889880952381
LIS,2015,38,20.825892857142858,7.44676119402985,665.5401785714286
LIS,2015,39,20.720982142857142,8.94855223880597,663.1532738095239
LIS,2015,40,19.886904761904763,5.566190476190476,601.7752976190476
LIS,2015,41,20.98690476190476,4.598482142857143,375.0104166666667
LIS,2015,42,20.348065476190477,3.561592261904762,334.3764880952381
LIS,2015,43,18.614434523809525,3.8077232142857143,319.7544642857143
LIS,2015,44,17.198509687034278,3.3423248882265275,318.8688524590164
LIS,2015,45,13.742708333333333,3.3868059701492537,330.39434523809524
LIS,2015,46,12.328541666666666,4.686443514644352,343.62916666666666
LIS,2016,22,23.732708333333335,9.8758125,690.5375
LIS,2016,23,24.97872023809524,9.533012048192772,485.4657738095238
LIS,2016,24,22.025446428571428,10.354851190476191,435.11607142857144
LIS,2016,25,23.451636904761905,10.34702380952381,434.7172619047619
LIS,2016,26,25.97127976190476,10.938413173652695,554.9434523809524
LIS,2016,27,24.680625931445604,8.584873323397913,261.62593144560356
LIS,2016,28,23.542113095238093,8.818630952380952,283.8467261904762
LIS,2016,29,24.417708333333334,17.033835820895522,661.6934523809524
LIS,2016,30,25.56875,9.848078078078078,529.6636904761905
LIS,2016,31,24.819345238095238,9.457272727272727,474.8363095238095
LIS,2016,32,23.42202380952381,9.021826347305389,527.8080357142857
LIS,2016,33,24.079315476190477,8.382113095238095,387.2172619047619
LIS,2016,34,22.861309523809524,10.605654761904763,283.0997023809524
LIS,2016,35,21.811309523809523,11.631443452380953,338.82142857142856
LIS,2016,36,22.02485119047619,13.036388059701492,318.6532738095238
LIS,2016,37,21.178125,11.281145833333333,341.61011904761904
LIS,2016,38,20.817708333333332,11.272291666666666,412.09375
LIS,2017,28,25.252604166666668,17.079739583333332,662.6197916666666
LIS,2017,29,25.926190476190477,13.12014880952381,470.2395833333333
LIS,2017,30,25.61875,9.660758928571429,390.33184523809524
LIS,2017,31,25.74404761904762,9.473088455772114,343.10714285714283
LIS,2017,32,24.629166666666666,12.120491071428571,320.0267857142857
LIS,2017,33,23.61875,17.254497751124436,342.64136904761904
LIS,2017,34,23.584821428571427,11.351373134328359,341.29613095238096
LIS,2017,35,25.474553571428572,13.883413897280967,367.83184523809524
LIS,2017,36,25.529166666666665,12.966080843585237,336.67833333333334
LIS,2017,37,23.679834254143646,NA,663.6961325966851
LIS,2017,38,21.466517189835574,12.428878718535469,544.0941704035874
LIS,2017,39,19.973809523809525,8.359434523809524,229.23660714285714
LIS,2017,40,18.520684523809525,6.255327380952381,207.52678571428572
LIS,2017,41,16.75625,4.465907738095238,189.84375
LIS,2017,42,16.049255952380953,4.736889880952381,197.89583333333334
LIS,2017,43,17.276041666666668,5.790431547619048,193.21428571428572
LIS,2017,44,16.834722222222222,5.541649305555556,201.11111111111111
LIS,2018,28,25.433680555555554,5.205486111111111,251.13888888888889
LIS,2018,29,25.186904761904763,5.790610687022901,258.0297619047619
LIS,2018,30,25.209375,5.283705357142857,238.71279761904762
LIS,2018,31,24.256845238095238,5.284166666666667,262.51636904761904
LIS,2018,32,24.37194029850746,4.647298507462686,254.32985074626865
LIS,2018,33,23.675148809523808,5.378660714285714,277.58035714285717
LIS,2018,34,22.388541666666665,4.872514880952381,278.4270833333333
LIS,2018,35,21.84985119047619,6.53565671641791,536.046130952381
LIS,2018,36,22.473958333333332,4.917976190476191,564.0550595238095
LIS,2018,37,21.540149253731343,5.457357357357357,589.4611940298507
LIS,2018,38,20.501190476190477,7.524236526946107,620.702380952381
LIS,2018,39,20.894791666666666,7.465372023809524,648.1011904761905
LIS,2018,40,20.80907738095238,5.128824404761905,444.4925595238095
LIS,2018,41,18.714434523809523,4.197321428571429,297.67857142857144
LIS,2018,42,16.915946348733232,4.266929955290611,272.0342771982116
LIS,2018,43,17.83169642857143,9.102276785714286,281.10267857142856
LIS,2018,44,16.21919642857143,5.91358630952381,314.67113095238096
LIS,2018,45,14.045386904761905,4.775372023809524,346.64434523809524
LIS,2019,28,25.27875,13.691,757.1416666666667
LIS,2019,29,25.39970238095238,8.394806547619048,679.7529761904761
LIS,2019,30,25.905654761904763,14.213576751117735,637.2842261904761
LIS,2019,31,25.40029761904762,10.017425595238095,521.3705357142857
LIS,2019,32,24.511309523809523,12.063800298062594,497.16964285714283
LIS,2019,33,26.20267857142857,16.68014880952381,459.7559523809524
LIS,2019,34,25.116964285714285,18.191592261904763,498.5907738095238
LIS,2019,35,25.12514880952381,9.788353293413174,574.5327380952381
LIS,2019,36,23.679761904761904,5.343187969924812,524.922619047619
LIS,2019,37,22.460416666666667,5.65078869047619,567.6071428571429
LIS,2019,38,21.360119047619047,8.3396875,583.0863095238095
LIS,2019,39,21.165625,16.64486607142857,671.1220238095239
LIS,2019,40,18.46279761904762,19.882723214285715,692.4107142857143
LIS,2019,41,17.042559523809523,15.125178571428572,465.1264880952381
LIS,2019,42,16.87589285714286,7.171830357142857,315.6220238095238
LIS,2019,43,16.509821428571428,7.804375,276.3675595238095
LIS,2019,44,13.055208333333333,4.663452380952381,256.1547619047619
LIS,2019,45,13.2625,3.27625,235.98958333333334
RCS,2014,30,26.65625,11.2205625,611.5958333333333
RCS,2014,31,26.783482142857142,11.872160953800298,646.796130952381
RCS,2014,32,25.319196428571427,6.800803571428571,584.2872023809524
RCS,2014,33,24.914992503748127,12.074486404833836,591.4857571214393
RCS,2014,34,24.627380952380953,7.491875,612.5297619047619
RCS,2014,35,24.099107142857143,4.612840059790733,563.9627976190476
RCS,2014,36,23.13008982035928,5.405344311377245,572.0104790419161
RCS,2014,37,22.432474226804125,6.360979381443299,579.9278350515464
RCS,2014,38,22.791517857142857,8.797053571428572,606.875
RCS,2014,39,22.025744047619046,9.950645161290323,603.3630952380952
RCS,2014,40,20.413392857142856,NA,605.3467261904761
RCS,2014,41,20.76860465116279,NA,632.5813953488372
RCS,2015,33,25.506607929515418,14.248722466960352,697.2114537444934
RCS,2015,34,24.21622023809524,7.266026785714286,672.75
RCS,2015,35,23.808482142857144,4.726428571428571,641.0997023809524
RCS,2015,36,22.06845238095238,4.774642857142857,618.1741071428571
RCS,2015,37,22.614136904761907,6.175,607.6904761904761
RCS,2015,38,20.742708333333333,7.069315476190476,622.703869047619
RCS,2015,39,22.024441132637854,11.488569299552907,613.9955290611028
RCS,2015,40,20.277529761904763,10.709955357142857,655.8184523809524
RCS,2015,41,21.31949404761905,16.813616071428573,722.8139880952381
RCS,2015,42,20.627232142857142,21.466473214285713,733.4866071428571
RCS,2015,43,18.244791666666668,20.527247023809522,761.5744047619048
RCS,2015,44,16.364583333333332,19.048497023809524,811.4419642857143
RCS,2015,45,13.487140115163148,13.09383877159309,825.3013435700576
RCS,2016,25,26.538333333333334,15.858360655737705,583.8852459016393
RCS,2016,26,27.016119402985076,17.018507462686568,660.3397913561848
RCS,2016,27,25.848577235772357,18.856592261904762,766.5018867924529
RCS,2016,28,25.746279761904763,20.126428571428573,802.2797619047619
RCS,2016,29,25.698660714285715,10.396681818181818,570.7723214285714
RCS,2016,30,26.09505988023952,8.577576687116565,543.2440119760479
RCS,2016,31,26.927380952380954,11.149819004524886,605.4315476190476
RCS,2016,32,24.75699404761905,9.643497023809523,611.8348214285714
RCS,2016,33,24.96845238095238,7.0694196428571425,590.3467261904761
RCS,2016,34,23.957142857142856,6.219836309523809,561.9449404761905
RCS,2016,35,22.29345238095238,5.849464285714285,547.860119047619
RCS,2016,36,21.792559523809523,6.095386904761905,544.0282738095239
RCS,2016,37,21.46233183856502,8.276726457399104,586.8579970104634
RCS,2016,38,20.647916666666667,10.621979166666666,596.3958333333334
RCS,2017,28,27.255729166666665,16.557395833333334,646.4739583333334
RCS,2017,29,27.34424514200299,16.343512705530642,647.9252615844545
RCS,2017,30,27.168005952380952,13.635446428571429,625.6785714285714
RCS,2017,31,27.23735119047619,11.756875,608.2172619047619
RCS,2017,32,26.06220238095238,10.34389880952381,574.7425595238095
RCS,2017,33,24.802678571428572,9.339464285714286,551.0639880952381
RCS,2017,34,24.476611694152922,7.486866566716642,534.208395802099
RCS,2017,35,24.55550595238095,6.650431547619047,509.6264880952381
RCS,2017,36,24.623214285714287,6.8454910714285715,507.8809523809524
RCS,2017,37,24.082589285714285,8.866005961251863,526.4002976190476
RCS,2017,38,21.08422619047619,12.964187779433681,555.7008928571429
RCS,2017,39,19.260714285714286,20.80717261904762,559.4077380952381
RCS,2017,40,17.946556886227544,17.69016467065868,575.875748502994
RCS,2017,41,16.161309523809525,20.376235119047617,590.6696428571429
RCS,2017,42,15.569196428571429,20.55013392857143,629.7991071428571
RCS,2017,43,16.681994047619046,29.124315476190475,649.7797619047619
RCS,2017,44,16.802430555555556,21.247934027777777,591.0729166666666
RCS,2018,28,27.3625,15.791805555555555,694.4375
RCS,2018,29,27.86577380952381,12.727852852852854,678.6116071428571
RCS,2018,30,27.816966966966966,11.067639097744362,650.4009009009009
RCS,2018,31,25.482440476190476,8.812680722891566,563.6964285714286
RCS,2018,32,23.766815476190477,6.634977645305514,539.141369047619
RCS,2018,33,24.075744047619047,7.107776119402985,557.4032738095239
RCS,2018,34,22.632934131736526,6.650438871473354,546.8982035928144
RCS,2018,35,21.520833333333332,6.174582043343653,517.0967261904761
RCS,2018,36,22.281981981981982,6.012897897897898,529.996996996997
RCS,2018,37,21.407589285714284,6.399698795180723,555.9508928571429
RCS,2018,38,20.481994047619047,10.727916666666667,585.8705357142857
RCS,2018,39,20.967166416791603,15.552717717717718,599.3538230884558
RCS,2018,40,21.169642857142858,9.661696428571428,621.5580357142857
RCS,2018,41,18.946875,13.110894187779433,636.4747023809524
RCS,2018,42,16.626126126126128,15.167852852852853,647.7912912912913
